"id","modele","X1","X2","X3","X4","signal","epsilon","Y"
94,"Modèle 2","source","c2",1.34252722385259,0.81808693785026,4.62317377185316,-2.57468641154978,2.04848736030338
95,"Modèle 2","cible","a2",-0.59115943830593,0.206760342960848,2.12017384295772,0.93173853239412,3.05191237535184
96,"Modèle 2","source","b2",1.30234386162797,2.43464185013493,6.88863922114772,-0.373613552466003,6.51502566868171
97,"Modèle 2","source","c2",-0.49800751787338,0.160819078258204,2.56154943070627,0.589384861965936,3.15093429267221
98,"Modèle 2","source","b2",-0.840784534221003,0.0760836453150789,-0.422019197499295,1.26301321293012,0.840994015430829
99,"Modèle 2","cible","c2",-0.516995862102817,0.63215688778099,3.87979040756759,0.767949292464963,4.64773970003255
100,"Modèle 2","cible","a2",2.67812623231185,0.553709717716743,6.34663722516322,-0.851206439516423,5.4954307856468
101,"Modèle 2","source","b2",-0.456758261550654,0.527149402713284,-0.0197490321939879,0.172068874657168,0.15231984246318
102,"Modèle 2","source","b2",-0.0265493669002109,-0.538225952774365,0.974668482914169,-1.76014240317764,-0.785473920263475
103,"Modèle 2","source","c2",1.42074747858544,-0.823873687088347,3.55133975106652,-0.981037606374967,2.57030214469155
104,"Modèle 2","cible","c2",-0.775934327978511,0.476782689836089,3.75465024079372,-0.179299937692832,3.57535030310089
105,"Modèle 2","source","c2",1.45069943323128,1.4442133008249,5.2081192550709,-0.223236404100386,4.98488285097052
106,"Modèle 2","cible","a2",-2.14208383739958,0.460695904276318,0.0326451459351963,1.97072551054555,2.00337065648075
107,"Modèle 2","source","c2",-0.662495632525671,-1.62259860942769,3.0074857400235,0.314370662736428,3.32185640275993
108,"Modèle 2","source","b2",-0.63424795580948,2.28549468286044,-1.75428112603638,-0.231595155237725,-1.9858762812741
109,"Modèle 2","cible","a2",1.50869952553589,1.7476945570819,6.21722633222321,-2.38322953549168,3.83399679673153
110,"Modèle 2","source","c2",0.306749673119716,-2.52570331274544,2.85802040570475,1.70204985051149,4.56007025621624
111,"Modèle 2","source","b2",1.1944073577575,-1.25744276019619,1.10877311072733,-0.143787643171544,0.964985467555788
112,"Modèle 2","cible","c2",0.642855685824286,-1.8134431381098,3.92425115820325,-0.44914637818025,3.475104780023
113,"Modèle 2","cible","c2",-0.0299766959323942,0.594430823216437,4.22909978560684,-0.824234111569978,3.40486567403686
114,"Modèle 2","cible","a2",0.465575270901968,-0.815616314149352,2.86523311468205,-1.43272108300673,1.43251203167532
115,"Modèle 2","source","a2",-1.23734683143687,1.81196771004659,-1.27844220147791,-0.769728610547202,-2.04817081202511
116,"Modèle 2","cible","a2",-2.14938619202571,-0.168821238550495,1.10584205842575,-1.35115135738805,-0.245309298962302
117,"Modèle 2","cible","b2",-1.48848897619114,-0.285655316835549,-0.0678953066430421,0.457173775254488,0.389278468611446
118,"Modèle 2","cible","c2",-0.96801267741712,-0.861479276176548,4.27975635936866,-0.729815874383214,3.54994048498545
119,"Modèle 2","cible","c2",-0.831904694668007,-0.249109329807107,4.02085573260886,-0.0979524478049886,3.92290328480388
120,"Modèle 2","source","b2",0.579766527562367,-0.103630664148522,1.85552853573694,-0.947025269664176,0.908503266072766
121,"Modèle 2","source","c2",0.937590524467739,-0.320690564230862,3.59973420241966,0.400759749319383,4.00049395173904
122,"Modèle 2","source","c2",-0.915240861556449,2.36982857650949,1.18332533670202,0.397965412451621,1.58129074915364
123,"Modèle 2","source","a2",-1.48067951606074,0.757002863190012,-0.673518325772717,-1.21000332351612,-1.88352164928884
124,"Modèle 2","source","c2",-0.0122298383980511,-0.905222255959548,2.99575149023391,-0.199417835341476,2.79633365489243
125,"Modèle 2","source","b2",1.32992063851488,0.567704178204885,4.03387482542278,-0.99736656681664,3.03650825860614
126,"Modèle 2","source","a2",-2.23932344206536,0.599202438476578,-1.7606345840971,-1.1542754230991,-2.9149100071962
127,"Modèle 2","source","a2",1.95182038362171,1.77800854086751,7.11846711020101,0.276180286998826,7.39464739719984
128,"Modèle 2","cible","c2",-1.27478149116649,-0.685312480891114,4.17689923668609,1.77152441036198,5.94842364704807
129,"Modèle 2","cible","b2",2.61366547518943,-0.647736024419124,5.18440606198705,-1.34735349489873,3.83705256708832
130,"Modèle 2","source","a2",0.661713517607163,-0.318011764506428,2.62571007446299,0.579531579389749,3.20524165385274
131,"Modèle 2","cible","a2",-1.01526067304678,-0.481610185658238,2.22743329924795,-0.689474618361881,1.53795868088607
132,"Modèle 2","source","b2",0.977197400267971,0.00318006161869764,2.56724489796453,-1.2555342898783,1.31171060808623
133,"Modèle 2","cible","b2",0.707895846424888,2.79438285204322,5.96876052534608,-0.0998408656297598,5.86891965971632
134,"Modèle 2","cible","a2",0.0226340027034371,-0.927160931758018,2.75358231200435,-1.00644930718458,1.74713300481977
135,"Modèle 2","cible","c2",-0.404334795183108,1.45837462802819,3.79343027866475,-1.10944645038778,2.68398382827696
136,"Modèle 2","cible","b2",0.783142603152358,-1.31037464110429,2.50651869694238,0.190926204609297,2.69744490155168
137,"Modèle 2","cible","c2",-0.292832644281101,0.480716235607679,4.06248223907663,0.211834198716965,4.2743164377936
138,"Modèle 2","source","a2",0.350292492547211,-0.51793918847859,2.27520682360062,-0.32713545762509,1.94807136597553
139,"Modèle 2","cible","a2",1.6396179100652,-0.547824332910478,3.50707804881105,-0.868411846443621,2.63866620236743
140,"Modèle 2","cible","a2",-0.336275576539223,0.869171993330307,2.21352693057958,-2.21551424976067,-0.00198731918108841
141,"Modèle 2","source","b2",0.106281701897399,0.78055974301219,1.26960178453976,0.352262096831428,1.62186388137118
142,"Modèle 2","source","c2",-1.0133539084657,1.17914813883917,1.59186968565108,-0.529787129508984,1.06208255614209
143,"Modèle 2","source","c2",0.62272485172714,0.380687560584361,3.61671168374134,-1.27302991480788,2.34368176893347
144,"Modèle 2","source","a2",-0.142897497487446,0.258644120643102,1.79895532495127,0.480177573529416,2.27913289848069
145,"Modèle 2","cible","b2",0.850806912926453,0.747738003436649,4.62994992941833,-0.0192932420293436,4.61065668738899
146,"Modèle 2","cible","a2",-1.50858213733191,-0.187854883405565,1.61899169361425,-0.11412819488302,1.50486349873123
147,"Modèle 2","cible","c2",-1.09133787652025,-0.311563367881094,3.98347530154432,1.6231367230681,5.60661202461243
148,"Modèle 2","cible","a2",0.568654825165015,0.78414096738038,3.61851377841685,-2.04721239170475,1.5713013867121
149,"Modèle 2","cible","c2",0.34213130562349,-1.3005257080447,4.16437724300427,-1.52621499046294,2.63816225254134
150,"Modèle 2","source","b2",0.638140799909065,-0.178513011368417,1.88432555681192,1.32744686977156,3.21177242658348
151,"Modèle 2","source","b2",-0.343414271634825,-1.53897723268919,1.08474525989613,0.386934113430828,1.47167937332695
152,"Modèle 2","cible","b2",1.13853066122248,0.50173537998637,5.09869759304422,-2.95910175769647,2.13959583534775
153,"Modèle 2","source","b2",0.446686564960341,0.811649700807506,2.1497621241023,0.867812697935707,3.01757482203801
154,"Modèle 2","source","b2",-2.14870136236256,-0.736140686744909,-0.539826383980941,0.0356163878992927,-0.504209996081648
155,"Modèle 2","cible","c2",-1.62627792817925,-0.0448673206855022,3.63597219539199,-2.09422524387738,1.54174695151461
156,"Modèle 2","cible","b2",1.38622217461742,1.1550595808989,6.80522517662874,0.967709504957758,7.7729346815865
157,"Modèle 2","cible","a2",-2.28633545430027,0.34427533625528,0.0625949652724862,2.55744311005909,2.62003807533157
158,"Modèle 2","source","a2",-0.0362553131993844,-2.3165559692378,2.02368359392763,-0.585262802004796,1.43842079192284
159,"Modèle 2","cible","b2",-1.00303136913156,-1.58934266128819,2.25723305333534,-1.37248608601424,0.884746967321097
160,"Modèle 2","cible","a2",-0.483336926175095,0.486018801160888,2.12706809970929,0.382346182970526,2.50941428267981
161,"Modèle 2","source","c2",0.612694510274971,0.804452483484639,3.73659741842403,0.422839184934476,4.1594366033585
162,"Modèle 2","source","c2",-0.618007508035292,-0.293500426524263,2.59628672717354,0.0728896691570141,2.66917639633056
163,"Modèle 2","cible","a2",-0.605221921678668,-0.141561546232576,2.27384119132655,0.394267729343609,2.66810892067015
164,"Modèle 2","source","c2",-0.382684774074074,1.78791660481496,2.35174794975229,0.462101659922814,2.81384960967511
165,"Modèle 2","source","b2",-0.988110792593671,-0.100185947717287,-0.462183488703061,0.673590383294244,0.211406894591183
166,"Modèle 2","source","c2",0.405037331623186,-0.0800321477055388,3.30782186152319,0.2602834457991,3.56810530732229
167,"Modèle 2","source","a2",-1.23390637254584,0.392621032570669,0.131746277677417,0.26915232638086,0.400898604058276
168,"Modèle 2","cible","b2",0.263560326121989,0.826087010597044,3.01203313393349,0.259099990137608,3.2711331240711
169,"Modèle 2","source","b2",1.69668692298182,0.694769014627321,5.12926567870428,0.945392055115051,6.07465773381933
170,"Modèle 2","cible","b2",-0.526079038483239,0.370919402054719,1.01629032001658,-0.957904147759407,0.0583861722571704
171,"Modèle 2","source","b2",0.031844060146562,1.37489044708201,1.10348900914467,-0.0405162798174242,1.06297272932725
172,"Modèle 2","cible","b2",-0.850761214310921,2.89432424462638,-2.3213008779522,0.367876381626808,-1.9534244963254
173,"Modèle 2","source","a2",-0.490543174340767,-0.0213325419871715,1.4197198170816,-0.425215030445175,0.994504786636421
174,"Modèle 2","source","c2",1.98158519608767,-0.281754476313933,4.30610790727257,-0.623081637120566,3.68302627015201
175,"Modèle 2","cible","b2",0.71280022756615,-2.26912798286099,1.66339850130365,0.044428291162896,1.70782679246655
176,"Modèle 2","cible","b2",-0.891535179495546,-0.0242409956705564,0.582017199470024,0.310048756359666,0.89206595582969
177,"Modèle 2","source","b2",-1.14631977691422,-0.054200075555321,-0.759554900839584,0.674951914462419,-0.0846029863771655
178,"Modèle 2","source","c2",1.69401293165531,0.18611036570052,4.51284702843014,-0.430300917175691,4.08254611125445
179,"Modèle 2","cible","c2",1.97296014363009,0.969909385720095,5.99598033793128,-0.914467971003595,5.08151236692769
180,"Modèle 2","cible","b2",-0.238777667103614,0.772474570649692,1.57498282145122,0.273536191846206,1.84851901329742
181,"Modèle 2","cible","a2",0.60893184803773,1.23895754904689,3.90159123121909,-0.2777941451959,3.62379708602319
182,"Modèle 2","source","c2",-0.87645628552778,-0.694987047831432,2.6033978547939,-0.0140535748535594,2.58934427994034
183,"Modèle 2","source","a2",-0.353598480087715,1.33253537174708,1.19873583820443,1.26211858188759,2.46085442009203
184,"Modèle 2","source","a2",-0.759548354705708,-0.276821992359808,1.25674972542775,-2.71538658455959,-1.45863685913184
185,"Modèle 2","source","a2",-1.21457069001025,0.577377908089072,-0.0184978553918355,1.08428350269103,1.06578564729919
186,"Modèle 2","cible","a2",-0.0617491855361377,-0.0982843851480419,2.69928091760453,0.0952208311499268,2.79450174875445
187,"Modèle 2","cible","b2",-0.443171888866544,-2.53934134415599,2.75841105111339,0.279802234086775,3.03821328520016
188,"Modèle 2","source","a2",0.732813066282662,-0.847477092083606,2.38254185037591,-0.971530504798693,1.41101134557722
189,"Modèle 2","source","a2",0.508571854987263,-0.15397165369129,2.54764170635813,-1.08987789581512,1.45776381054301
190,"Modèle 2","cible","a2",-0.047013324088645,-0.226549790459792,2.7162086952971,-1.02110679063382,1.69510190466328
191,"Modèle 2","cible","b2",0.807411002808389,0.174823321930579,3.95346603374505,0.738069305871783,4.69153533961684
192,"Modèle 2","source","c2",0.759705181871145,-0.196831312716346,3.53299726138436,0.5365068101708,4.06950407155516
193,"Modèle 2","cible","c2",0.130050389328269,-0.247828403579721,4.28590506554523,-0.751543488715888,3.53436157682935
194,"Modèle 2","cible","b2",-0.284848100158212,0.527761451484987,1.52839039354871,-1.17262853123713,0.355761862311583
195,"Modèle 2","source","a2",0.108456654978601,-0.383190961489033,2.09690029805341,0.97892453023705,3.07582482829046
196,"Modèle 2","cible","b2",0.924555820996098,-0.874936164260078,3.0359432714926,-1.87320219113273,1.16274108035987
197,"Modèle 2","source","a2",0.305452274167931,0.279402884858695,2.43481812627285,0.239374334736142,2.67419246100899
198,"Modèle 2","source","a2",0.637569225307389,0.273516454774739,2.90459160971251,-0.862085923429231,2.04250568628328
199,"Modèle 2","cible","a2",0.109317121131952,-2.13611634421571,2.6615741376967,-0.0672926584155124,2.59428147928119
200,"Modèle 2","source","a2",-0.56388559350473,0.00962718604020057,1.31899438258308,0.551145118034667,1.87013950061774
201,"Modèle 2","source","b2",0.292175841933767,-0.450178185086633,1.30964391879654,-0.448624388700507,0.861019530096038
202,"Modèle 2","source","c2",0.173657650328491,-1.10194113255653,3.04324586632275,-0.331295978263746,2.711949888059
203,"Modèle 2","cible","b2",1.19912431310554,0.295952845191457,4.95419729754273,0.488059859244179,5.44225715678691
204,"Modèle 2","cible","a2",0.274304186195148,-1.70482120449564,2.62276209308971,-0.22753809155832,2.39522400153139
205,"Modèle 2","cible","a2",-1.7607110205064,-0.749114653109327,2.22053962182618,-0.432740465558337,1.78779915626784
206,"Modèle 2","cible","c2",0.218122667386076,-0.160829534387759,4.31970878343687,-0.0598330446211905,4.25987573881568
207,"Modèle 2","cible","c2",0.228776577276776,0.416771795623152,4.38918444336479,1.0547789219493,5.44396336531409
208,"Modèle 2","source","c2",0.250277682549333,1.00156250047124,3.3255565168126,0.10779777508988,3.43335429190248
209,"Modèle 2","source","b2",0.369063620895639,-0.326198631302934,1.44603613583319,0.792218356444698,2.23825449227788
210,"Modèle 2","source","a2",0.593750666401755,0.177355985776326,2.79674498747813,0.319127991743947,3.11587297922208
211,"Modèle 2","cible","b2",-0.471296370168101,0.836875355879055,0.881237315669883,-1.46118377969277,-0.579946464022885
212,"Modèle 2","source","c2",-0.355155493366109,-1.01295014680121,2.89575300987834,0.320146862501924,3.21589987238027
213,"Modèle 2","cible","c2",0.737832089020675,0.468490267957144,4.71796641215461,0.539687979948499,5.25765439210311
214,"Modèle 2","cible","c2",0.463068455915195,0.200548894222059,4.48166131575753,0.212215099661372,4.6938764154189
215,"Modèle 2","cible","c2",0.390694582998554,1.37987746926341,4.67583315942091,-1.01714442396772,3.65868873545318
216,"Modèle 2","cible","c2",1.26119154518602,-1.30937547753762,3.92878997720223,1.73204974621274,5.66083972341497
217,"Modèle 2","cible","c2",0.542526508274927,-0.97335360978724,4.20297553569264,-0.998994283925667,3.20398125176697
218,"Modèle 2","cible","c2",1.1370205506467,1.344126427679,5.46895790572786,-1.67814657771803,3.79081132800984
219,"Modèle 2","cible","a2",-0.688825428013307,-1.90159347867605,3.1779498682731,-2.39383208331637,0.78411778495673
220,"Modèle 2","source","c2",0.186886114690961,-1.32994850712614,3.02523443713484,1.5700846885903,4.59531912572514
221,"Modèle 2","cible","c2",-0.51421967688147,1.414077636319,3.68073885663078,-1.11907385391346,2.56166500271732
222,"Modèle 2","source","b2",1.3964435557529,-1.29309219123054,1.0674333802787,-0.507786480952005,0.559646899326695
223,"Modèle 2","cible","a2",-2.15631767683234,0.875132058122591,-0.700336090343029,-0.20708396139273,-0.907420051735759
224,"Modèle 2","cible","b2",0.764451917501371,1.57925949291865,5.15118018036529,-1.65921819778738,3.49196198257791
225,"Modèle 2","cible","c2",-1.32265401103666,-0.436146541977199,4.00937388215829,-2.13393475230501,1.87543912985328
226,"Modèle 2","source","a2",0.75282417659276,-0.287517531672582,2.7302288926814,1.05632940110961,3.786558293791
227,"Modèle 2","source","c2",-0.27273632579046,-0.144362002713233,2.80149732046951,0.37225056064679,3.1737478811163
228,"Modèle 2","cible","c2",-1.26833507219173,-0.281355689990146,3.92109261581091,0.729755982183257,4.65084859799417
229,"Modèle 2","cible","a2",2.42202240457291,-0.130437680891504,4.67708177569981,-0.0775776859759316,4.59950408972388
230,"Modèle 2","cible","a2",0.202929678040084,-0.0916355458048503,2.91776025279031,0.275494391884249,3.19325464467456
231,"Modèle 2","cible","c2",1.41010836576202,-1.30416329508882,3.89453755994256,1.12652701631849,5.02106457626105
232,"Modèle 2","source","b2",-0.120318571528499,1.94640211468508,0.52646429908365,0.834534655942044,1.36099895502569
233,"Modèle 2","source","c2",-2.9826647210612,-1.02868293444333,2.14797637201195,-0.36743378356909,1.78054258844286
234,"Modèle 2","source","a2",0.460222993666398,-1.23057637852078,2.09919595651329,-1.49946883105503,0.599727125458253
235,"Modèle 2","source","a2",-1.01012591214762,0.107065544812493,0.701329160532218,0.742735422465249,1.44406458299747
236,"Modèle 2","source","c2",-0.711744241337821,0.287882045965846,2.32815541272937,0.412958808715274,2.74111422144465
237,"Modèle 2","source","b2",-0.22651329500182,0.845319377840219,0.407807434872915,-0.229909133224784,0.177898301648131
238,"Modèle 2","cible","a2",1.35892044438773,-0.712211523197898,3.19875736026724,0.284606219586069,3.48336357985331
239,"Modèle 2","source","a2",-0.682715016923175,0.647928767110121,0.826861420330111,1.76178775440283,2.58864917473294
240,"Modèle 2","source","b2",-0.758607429365335,0.395129511158687,-0.573469706256304,-0.80862690814413,-1.38209661440043
241,"Modèle 2","source","a2",-1.08086900274306,1.51226417295589,-0.604690378097185,-2.16462763085324,-2.76931800895042
242,"Modèle 2","cible","c2",-0.605163115270493,2.20295601016809,3.34136089293321,-1.42442302998115,1.91693786295206
