"id","modele","X1","X2","X3","X4","signal","epsilon","Y"
34,"Modèle 1","source","c2",0.00716632185272595,0.794676610765894,2.76074948277909,-1.63084873648852,1.12990074629057
35,"Modèle 1","cible","a2",-0.274630891857707,0.302141021285874,2.72536910814229,0.841637637322108,3.5670067454644
36,"Modèle 1","cible","c2",0.645504806631982,-0.0244633093218288,4.39550480663198,-0.870990437294602,3.52451436933738
37,"Modèle 1","source","a2",0.129879662549209,0.784325921202278,2.19481949382381,0.716059728573372,2.91087922239719
38,"Modèle 1","cible","b2",-0.991492645505233,0.918243406565881,1.25850735449477,0.414141697400688,1.67264905189546
39,"Modèle 1","source","b2",0.466801760069363,1.35457592837385,1.95020264010404,1.36059550550978,3.31079814561382
40,"Modèle 1","source","c2",-1.19190292964126,1.13338235412489,0.962145605538109,-0.107917896482229,0.85422770905588
41,"Modèle 1","cible","c2",0.278448235251177,-0.47963854614603,4.02844823525118,0.672739876947461,4.70118811219864
42,"Modèle 1","cible","c2",0.907245909354362,-0.501211459132905,4.65724590935436,0.00964856581575063,4.66689447517011
43,"Modèle 1","source","b2",-1.15880844700387,-0.138602925369511,-0.488212670505807,1.10389582220374,0.615683151697937
44,"Modèle 1","source","b2",0.765364014504023,-1.45891407878914,2.39804602175603,-0.392974104933199,2.00507191682284
45,"Modèle 1","source","a2",0.727819018629756,0.599264576123796,3.09172852794463,-1.28357933641569,1.80814919152894
46,"Modèle 1","cible","b2",0.689061214759994,-0.627092557603462,2.93906121475999,0.737318450648085,3.67637966540808
47,"Modèle 1","cible","b2",-0.172636961261996,-0.488774979234477,2.077363038738,-0.0307334609296991,2.04662957780831
48,"Modèle 1","source","c2",-2.6410513446035,2.36525190145477,-1.21157701690525,1.11406280040089,-0.0975142165043614
49,"Modèle 1","source","b2",-1.41905511066517,-1.16048103119491,-0.878582665997762,-0.2425006065187,-1.12108327251646
50,"Modèle 1","source","a2",1.70906018094993,1.11779574479656,4.5635902714249,-3.0187739282911,1.5448163431338
51,"Modèle 1","cible","c2",-1.29425166125582,0.733497654405367,2.45574833874418,-0.929255807868841,1.52649253087534
52,"Modèle 1","cible","b2",0.811261093883318,0.136172478238489,3.06126109388332,-0.0276943331655892,3.03356676071773
53,"Modèle 1","cible","a2",0.455761893786218,0.510543798859659,3.45576189378622,-0.593752500403644,2.86200939338257
54,"Modèle 1","cible","a2",1.29692537767777,-0.572911249252152,4.29692537767777,1.94951398497623,6.246439362654
55,"Modèle 1","cible","c2",0.676341430937697,-0.574799878387565,4.4263414309377,0.239202324877161,4.66554375581486
56,"Modèle 1","source","a2",-0.514455390357853,0.7448522185036,1.22831691446322,-2.97913267204653,-1.75081575758331
57,"Modèle 1","source","c2",2.68105368112401,0.21495972197874,6.77158052168602,-0.186662558766037,6.58491796291998
58,"Modèle 1","source","b2",-0.189868996624242,0.524483313066566,0.965196505063637,1.11791634682758,2.08311285189122
59,"Modèle 1","source","b2",-0.825679698261079,-0.788405561241762,0.0114804526083812,0.67979973859909,0.691280191207471
60,"Modèle 1","cible","c2",0.652917459842641,-0.16876413964452,4.40291745984264,-0.135948255534499,4.26696920430814
61,"Modèle 1","source","b2",-0.52153450726146,0.00596677179586651,0.467698239107809,0.518873894667315,0.986572133775124
62,"Modèle 1","source","c2",-0.417125007006152,0.257899123007116,2.12431248949077,0.284058926178563,2.40837141566933
63,"Modèle 1","source","b2",1.42068278205536,1.95357364034578,3.38102417308304,-0.974154755920266,2.40686941716277
64,"Modèle 1","cible","c2",-2.55469318464386,0.622800568588388,1.19530681535614,-0.109438575267771,1.08586824008837
65,"Modèle 1","source","a2",1.12083102265073,-1.14524543363962,3.68124653397609,-0.252034477094062,3.42921205688203
66,"Modèle 1","cible","a2",0.239087579317668,0.404688130047635,3.23908757931767,0.402455959745688,3.64154353906336
67,"Modèle 1","source","b2",-0.620573976911513,-0.717293441346287,0.319139034632731,-1.61063272367713,-1.2914936890444
68,"Modèle 1","cible","a2",0.489616906868432,1.31081974214418,3.48961690686843,1.22247516805745,4.71209207492588
69,"Modèle 1","cible","c2",1.91536023471677,0.63473146902211,5.66536023471676,1.23141245764918,6.89677269236595
70,"Modèle 1","source","c2",-0.665872136575042,-0.451668316006006,1.75119179513744,-0.792791224339131,0.958400570798305
71,"Modèle 1","cible","b2",-1.33675789829455,-1.85814101995049,0.913242101705452,-0.454452784633298,0.458789317072154
72,"Modèle 1","cible","c2",1.38667036969817,1.05135971432309,5.13667036969817,1.32633244315627,6.46300281285443
73,"Modèle 1","cible","b2",1.68454973183278,-0.354667271492276,3.93454973183278,1.03899274718987,4.97354247902265
74,"Modèle 1","cible","b2",0.893723027129533,0.0834853082640972,3.14372302712953,-0.299649737754719,2.84407328937481
75,"Modèle 1","source","b2",-0.263478848504306,-0.860916933395144,0.854781727243541,-1.29867442099426,-0.443892693750721
76,"Modèle 1","source","b2",-0.634193357818261,-0.874114539212981,0.298709963272608,0.157924952464997,0.456634915737605
77,"Modèle 1","source","a2",-0.419804029614914,-0.471486612897634,1.37029395557763,1.30835668283279,2.67865063841041
78,"Modèle 1","cible","b2",-1.92053935385498,0.192375291358908,0.329460646145022,-0.539658796297069,-0.210198150152047
79,"Modèle 1","source","c2",1.0057676815138,0.318508327264507,4.2586515222707,-0.499703877983283,3.75894764428742
80,"Modèle 1","cible","a2",-2.28776515402033,0.392225413306567,0.712234845979671,0.482472729217763,1.19470757519743
81,"Modèle 1","source","a2",0.0201590410402191,-0.927325850081843,2.03023856156033,0.161052870945948,2.19129143250628
82,"Modèle 1","source","b2",0.515657723341567,1.00730491055687,2.02348658501235,0.292104696908926,2.31559128192128
83,"Modèle 1","source","c2",-0.899687760519608,-0.467072171196239,1.40046835922059,-1.18462154350044,0.215846815720145
84,"Modèle 1","source","c2",0.460528286926804,0.385762258967738,3.44079243039021,0.919500701707454,4.36029313209766
85,"Modèle 1","cible","b2",0.212434984433338,1.09345284645676,2.46243498443334,0.468545764581953,2.93098074901529
86,"Modèle 1","cible","c2",-1.81207171592667,0.920647690854912,1.93792828407333,1.05193993743812,2.98986822151145
87,"Modèle 1","source","c2",-0.0300416290289663,1.12475454108289,2.70493755645655,-0.0516192603066973,2.65331829614985
88,"Modèle 1","cible","a2",-1.81542003947083,2.42906720618402,1.18457996052917,0.762899675600251,1.94747963612942
89,"Modèle 1","cible","c2",0.222710067781376,0.787880823992378,3.97271006778138,0.316567196985278,4.28927726476665
90,"Modèle 1","cible","b2",-2.02615411897414,1.90043197246717,0.223845881025859,0.167136432807945,0.390982313833804
91,"Modèle 1","source","a2",-1.00607106034617,0.48978821934896,0.490893409480749,1.10734592339663,1.59823933287738
92,"Modèle 1","cible","b2",-1.26935963938583,-0.752966411665688,0.980640360614168,0.275943799338456,1.25658415995262
93,"Modèle 1","source","a2",-1.33066569490264,-0.260540123712477,0.00400145764603899,0.264658390448704,0.268659848094743
94,"Modèle 1","source","a2",0.402793499291092,0.573141417406965,2.60419024893664,1.18418412902509,3.78837437796173
95,"Modèle 1","source","c2",1.82168764544215,-0.707798033482937,5.48253146816322,1.96189203252267,7.4444235006859
96,"Modèle 1","cible","b2",0.698709810662278,-0.184259362512942,2.94870981066228,-1.94460716260906,1.00410264805322
97,"Modèle 1","source","b2",-0.616828085236377,-0.568069059546225,0.324757872145434,-0.24010304980582,0.0846548223396137
98,"Modèle 1","cible","c2",0.802745179657498,-2.06687300589341,4.5527451796575,1.26931466895059,5.82205984860809
99,"Modèle 1","source","a2",1.59810074291101,0.038556913261211,4.39715111436651,1.30066584343531,5.69781695780182
100,"Modèle 1","source","a2",-0.308458417088954,0.407369322104573,1.53731237436657,-1.70043010109884,-0.163117726732277
101,"Modèle 1","source","a2",0.142125344378994,-0.526161254852323,2.21318801656849,-1.30438580974286,0.90880220682563
102,"Modèle 1","source","b2",-0.260173028670202,-1.27792196124414,0.859740456994697,-0.469941344128621,0.389799112866076
103,"Modèle 1","cible","a2",-0.516199955720202,0.0744321854800155,2.4838000442798,0.397198660201047,2.88099870448084
104,"Modèle 1","cible","a2",-0.0950071963123039,-1.93787540917106,2.9049928036877,0.843321510739872,3.74831431442757
105,"Modèle 1","source","a2",-1.02881466885912,-0.719889363931051,0.456777996711327,-0.549658538706895,-0.0928805419955684
106,"Modèle 1","cible","c2",0.362305903504775,1.35770952898243,4.11230590350477,-0.56817555424888,3.54413034925589
107,"Modèle 1","cible","c2",-0.682608557786758,-0.366117132868778,3.06739144221324,0.319745856117118,3.38713729833036
108,"Modèle 1","cible","c2",0.332704571540353,-0.684269299101266,4.08270457154035,2.2798880929305,6.36259266447085
109,"Modèle 1","cible","b2",1.52516333456952,-1.91899877028763,3.77516333456952,-0.512178324638764,3.26298500993076
110,"Modèle 1","source","c2",0.0853434752389782,0.735417443016436,2.87801521285847,-0.189550249976974,2.68846496288149
111,"Modèle 1","cible","a2",1.10995726331417,0.0228378960114399,4.10995726331417,1.05600412641568,5.16596138972985
112,"Modèle 1","source","c2",0.375637144249425,-0.256790247976096,3.31345571637414,-0.484555477681299,2.82890023869284
113,"Modèle 1","source","a2",0.266614440821792,-0.475340665372111,2.39992166123269,1.1065559459581,3.50647760719079
114,"Modèle 1","cible","c2",-0.314341843788538,0.186063670240961,3.43565815621146,-0.111822342943409,3.32383581326805
115,"Modèle 1","source","c2",0.633139109314993,-0.254488678408029,3.69970866397249,0.44084509608946,4.14055376006195
116,"Modèle 1","cible","c2",-0.575077681397991,0.655219680697176,3.17492231860201,-0.649134790931848,2.52578752767016
117,"Modèle 1","source","b2",-2.22717647845398,0.416100239337742,-2.09076471768096,-0.0695615504401238,-2.16032626812109
118,"Modèle 1","cible","c2",-1.36594924680932,0.52366102843555,2.38405075319068,-1.29403351482541,1.09001723836527
119,"Modèle 1","source","b2",-1.13727114410682,0.656087380727808,-0.455906716160234,-1.08672085810115,-1.54262757426138
120,"Modèle 1","cible","b2",-1.31382580484681,-1.70288540061515,0.936174195153195,2.20176922598388,3.13794342113707
121,"Modèle 1","cible","b2",-0.871403733796134,0.00520053115453933,1.37859626620387,-2.13491361166658,-0.756317345462719
122,"Modèle 1","source","b2",-0.222108245322074,-0.141412793194971,0.916837632016889,-0.269945832729072,0.646891799287816
123,"Modèle 1","source","b2",-0.250279814823868,-0.889927222532183,0.874580277764198,-0.0368940474585418,0.837686230305657
124,"Modèle 1","source","b2",-0.599806583806009,0.296051985197064,0.350290124290986,-0.973829013183828,-0.623538888892841
125,"Modèle 1","cible","c2",-0.176390832297525,0.378259220127781,3.57360916770248,0.0316408836037745,3.60525005130625
126,"Modèle 1","cible","a2",-1.09020645683219,-0.600943386726752,1.90979354316781,0.601876736770388,2.51167027993819
127,"Modèle 1","cible","c2",0.548999208335911,-0.887481667799147,4.29899920833591,0.997666877421466,5.29666608575738
128,"Modèle 1","cible","c2",-1.5387636563405,1.11706394163594,2.2112363436595,1.2650951183599,3.4763314620194
129,"Modèle 1","cible","b2",1.10873297310429,1.83600640835708,3.35873297310428,-2.56243974160423,0.796293231500055
130,"Modèle 1","source","c2",0.0679227778352869,-0.393296344892287,2.85188416675293,0.144464527747588,2.99634869450052
131,"Modèle 1","cible","a2",1.00985069325353,1.20067486138708,4.00985069325353,0.764905355263552,4.77475604851709
132,"Modèle 1","cible","a2",0.753625678070556,1.21621748968872,3.75362567807056,0.986577885901654,4.74020356397221
133,"Modèle 1","source","a2",-0.168347488605212,1.26766327985768,1.74747876709218,0.355444139026489,2.10292290611867
134,"Modèle 1","source","a2",0.265688696844982,0.073788402214985,2.39853304526747,0.921618457882916,3.32015150315039
135,"Modèle 1","source","b2",-0.741809252174807,0.445963430393498,0.13728612173779,0.686347898694778,0.823634020432568
136,"Modèle 1","cible","a2",2.03406740895645,1.54005235891687,5.03406740895645,1.52438267671983,6.55845008567628
137,"Modèle 1","source","c2",-1.22435427461877,-0.756311241457157,0.91346858807185,1.71276439579479,2.62623298386664
138,"Modèle 1","cible","a2",0.0840814103275357,0.302978782521876,3.08408141032754,-0.439201586211498,2.64487982411604
139,"Modèle 1","source","c2",0.689764195495778,-0.968833765428888,3.78464629324367,-0.521969638870457,3.26267665437321
140,"Modèle 1","cible","c2",-2.87306043393226,0.875122316344695,0.876939566067741,0.438481857401321,1.31542142346906
141,"Modèle 1","cible","b2",-0.323108715791354,-1.17417898176878,1.92689128420865,-0.825412397092235,1.10147888711641
142,"Modèle 1","source","c2",0.384140310039828,-0.00394256977900868,3.32621046505974,-0.436524564002589,2.88968590105715
143,"Modèle 1","source","b2",-0.162510996068269,0.15920870461998,1.0062335058976,-0.643569388462837,0.36266411743476
144,"Modèle 1","source","a2",0.378847850999302,-2.22640052690718,2.56827177649895,-0.618422840687655,1.9498489358113
145,"Modèle 1","cible","c2",-1.39513291060614,0.489484736726786,2.35486708939386,1.60479540279742,3.95966249219128
146,"Modèle 1","source","a2",-0.597787462389817,0.422906280333302,1.10331880641527,0.0149938208293665,1.11831262724464
147,"Modèle 1","source","b2",1.79522329457212,0.66665967639937,3.94283494185819,-1.32225027542248,2.62058466643571
148,"Modèle 1","source","a2",-1.17024475984079,0.863880810934468,0.244632860238819,-0.606124269705116,-0.361491409466297
149,"Modèle 1","source","b2",0.320909366404887,0.466651721996601,1.73136404960733,0.259431817728444,1.99079586733577
150,"Modèle 1","source","c2",1.67935662648965,0.792071445740347,5.26903493973447,0.24539548249532,5.51443042222979
151,"Modèle 1","cible","c2",0.937880621621506,-1.06809975863122,4.68788062162151,0.728139704014342,5.41602032563585
152,"Modèle 1","source","a2",-1.0318553902558,0.286460920015696,0.452216914616299,-0.34573936883371,0.106477545782588
153,"Modèle 1","cible","b2",0.322408186441951,-1.92960812964242,2.57240818644195,1.581951264521,4.15435945096295
154,"Modèle 1","source","a2",-0.509489405111339,1.25755813560752,1.23576589233299,0.562512498243262,1.79827839057625
155,"Modèle 1","cible","c2",-0.923728677757246,0.726866047709733,2.82627132224275,-0.395896302812122,2.43037501943063
156,"Modèle 1","cible","b2",-0.733327106756004,-0.683353678445897,1.516672893244,1.07702354620006,2.59369643944405
157,"Modèle 1","source","c2",-0.190901774908887,1.33040647362515,2.46364733763667,-1.70816631234287,0.755481025293802
158,"Modèle 1","source","b2",1.51223349251359,0.0140233971684855,3.51835023877039,-0.195395105295222,3.32295513347517
159,"Modèle 1","cible","b2",0.834886315859144,0.94028740013363,3.08488631585914,1.37981956874574,4.46470588460488
160,"Modèle 1","cible","b2",-0.103431316705203,-1.59144515649421,2.1465686832948,0.361400936981002,2.5079696202758
161,"Modèle 1","source","b2",0.357253573755901,-0.109348359630012,1.78588036063385,0.461046000640672,2.24692636127452
162,"Modèle 1","cible","b2",0.367297594937746,-0.0490334781999274,2.61729759493775,1.7549078763583,4.37220547129604
163,"Modèle 1","cible","a2",-0.226151082871176,0.771997830905141,2.77384891712882,0.398284075666156,3.17213299279498
164,"Modèle 1","source","b2",-0.0995538251615148,0.710443359416704,1.10066926225773,-0.260163473784814,0.840505788472914
165,"Modèle 1","source","a2",0.918825507569495,-0.445102927123963,3.37823826135424,-0.30229123328752,3.07594702806672
166,"Modèle 1","cible","a2",-0.465339594124974,0.657951156493373,2.53466040587503,-1.76693331980162,0.767727086073407
167,"Modèle 1","source","c2",-0.819169477722464,-0.892010627260042,1.5212457834163,-0.735639984709257,0.785605798707047
168,"Modèle 1","cible","b2",0.422099291073486,0.316541971543551,2.67209929107349,0.935452641065307,3.60755193213879
169,"Modèle 1","source","a2",-2.76857089288802,1.53050709196022,-2.15285633933203,-0.514169537605049,-2.66702587693708
170,"Modèle 1","source","c2",-0.154694778237811,-0.499154030103006,2.51795783264328,0.68168656788239,3.19964440052567
171,"Modèle 1","cible","b2",-0.0137665006962937,0.925075511519913,2.23623349930371,0.204505374517203,2.44073887382091
172,"Modèle 1","source","b2",0.823438063121834,0.0636614457059495,2.48515709468275,-0.497821441866637,1.98733565281611
173,"Modèle 1","source","c2",-0.481694774701366,-0.842211335450268,2.02745783794795,-0.852142662840887,1.17531517510706
174,"Modèle 1","source","b2",0.625195925605957,-0.814739237595804,2.18779388840894,-0.389824340068115,1.79796954834082
175,"Modèle 1","source","b2",0.121651495816185,-1.30722897271212,1.43247724372428,-0.653207672369892,0.779269571354386
176,"Modèle 1","cible","b2",-0.20747690962807,-0.448891673902131,2.04252309037193,0.462098724022586,2.50462181439452
177,"Modèle 1","source","c2",-1.54305200300618,0.220473680911153,0.435421995490735,0.976838589291296,1.41226058478203
178,"Modèle 1","source","a2",0.217265295699609,0.348335911548542,2.32589794354941,0.482736699239189,2.8086346427886
179,"Modèle 1","source","c2",-0.0300056396641573,-1.09685840267075,2.70499154050376,1.95889295588807,4.66388449639183
180,"Modèle 1","cible","c2",-1.30351761982739,-1.61689524163274,2.44648238017261,-0.483029719146998,1.96345266102561
181,"Modèle 1","source","b2",1.59681999178805,0.861421017259781,3.64522998768207,-0.732296159078324,2.91293382860375
182,"Modèle 1","source","c2",-0.659052961295534,1.07491833046551,1.7614205580567,-0.844484935272937,0.916935622783762
183,"Modèle 1","source","a2",0.363110701918941,0.0719055080615811,2.54466605287841,-0.140662712631362,2.40400334024705
184,"Modèle 1","source","a2",0.140299775337176,-0.225629474177721,2.21044966300576,-0.634809848632311,1.57563981437345
185,"Modèle 1","source","b2",0.00729462273605753,1.06549924158614,1.26094193410409,-1.26037734221209,0.000564591891996535
186,"Modèle 1","source","b2",0.537643584979728,0.706524860808739,2.05646537746959,-0.436855037981723,1.61961033948787
187,"Modèle 1","cible","b2",-0.30230790467364,0.386103079647125,1.94769209532636,-0.376214130654819,1.57147796467154
188,"Modèle 1","source","c2",0.679649213366075,0.383714003098383,3.76947382004911,-0.224672487069936,3.54480133297918
189,"Modèle 1","cible","a2",0.639239526717454,1.17371505058759,3.63923952671745,0.369280138166011,4.00851966488347
190,"Modèle 1","source","c2",0.276743773670026,1.16574699495913,3.16511566050504,0.734100637139443,3.89921629764448
191,"Modèle 1","source","a2",1.64708953442026,-0.977667114581949,4.47063430163039,-0.558698274871876,3.91193602675852
192,"Modèle 1","source","c2",-0.135951039574629,0.541559589476902,2.54607344063806,1.54100266798406,4.08707610862212
193,"Modèle 1","cible","a2",0.431929656253184,-0.769279580391953,3.43192965625318,-0.447047887410627,2.98488176884256
194,"Modèle 1","source","c2",1.47235667631442,1.56512444502166,4.95853501447163,0.0765395942466898,5.03507460871831
195,"Modèle 1","cible","b2",-0.462394118553307,1.336485726321,1.78760588144669,0.293029756603734,2.08063563805043
196,"Modèle 1","source","c2",-0.368265694359721,1.11249596594765,2.19760145846042,0.751083341106559,2.94868479956698
197,"Modèle 1","cible","a2",-1.45405528002737,0.134958955608,1.54594471997263,-0.311872907059575,1.23407181291306
198,"Modèle 1","source","b2",0.679626207319358,0.451343294895526,2.26943931097904,0.909917442648143,3.17935675362718
199,"Modèle 1","cible","c2",-0.325968658650821,1.49895347653912,3.42403134134918,0.739306380892265,4.16333772224144
200,"Modèle 1","cible","a2",-1.41467067190633,0.218322533466062,1.58532932809367,1.25946127681066,2.84479060490433
201,"Modèle 1","source","b2",-0.415136882452404,0.923637344045008,0.627294676321394,-1.66113038158466,-1.03383570526326
202,"Modèle 1","cible","c2",2.22601188242083,0.135636539426667,5.97601188242083,-0.549148777324131,5.42686310509669
203,"Modèle 1","source","b2",0.0276744594075896,-1.0945039249538,1.29151168911138,0.888256954983846,2.17976864409523
204,"Modèle 1","source","b2",0.721070276363431,2.93642725712375,2.33160541454515,-0.0435609585409769,2.28804445600417
205,"Modèle 1","cible","a2",0.832950673150842,-1.6245672407608,3.83295067315084,0.305694511798878,4.13864518494972
206,"Modèle 1","source","b2",1.58426030660758,-0.430574184780245,3.62639045991137,-0.426182229890018,3.20020823002135
207,"Modèle 1","source","a2",-0.606366692138896,1.38923075570554,1.09044996179166,1.77068213027076,2.86113209206242
208,"Modèle 1","source","c2",-0.159086340193437,0.0688524974793679,2.51137048970984,0.294303367992682,2.80567385770253
209,"Modèle 1","cible","b2",-2.20549336888219,1.21178560385486,0.0445066311178053,1.46844538887356,1.51295201999137
210,"Modèle 1","cible","b2",-0.408428233972683,0.116759180731971,1.84157176602732,1.48597625378865,3.32754801981597
211,"Modèle 1","cible","c2",2.61964181698083,0.303743042081261,6.36964181698083,0.0836552740201804,6.45329709100101
212,"Modèle 1","cible","b2",-0.608286180341826,1.24446654296843,1.64171381965817,-0.433943478111814,1.20777034154636
213,"Modèle 1","cible","a2",-0.474096615337944,1.94263005985479,2.52590338466206,0.411118871888694,2.93702225655075
214,"Modèle 1","source","c2",-2.16396270489157,0.259547827218114,-0.49594405733736,-0.252754516558407,-0.748698573895767
215,"Modèle 1","cible","a2",1.19804934648319,0.597278859766442,4.19804934648319,-0.12675512215668,4.07129422432651
216,"Modèle 1","source","a2",-0.202484053086018,0.615189876743687,1.69627392037097,0.00412394268241289,1.70039786305339
217,"Modèle 1","source","a2",-0.403403467997148,-1.09731071059069,1.39489479800428,-0.379927116420496,1.01496768158378
218,"Modèle 1","cible","b2",-0.0682455496783172,-1.00861337385642,2.18175445032168,-0.0935896127490545,2.08816483757263
219,"Modèle 1","source","c2",0.0634222662271981,0.4201639038699,2.8451333993408,-2.5551084114876,0.290024987853197
220,"Modèle 1","source","b2",-0.296993741757346,-0.589119368773475,0.804509387363981,0.280893244197535,1.08540263156152
221,"Modèle 1","source","b2",0.579881708151132,0.6954164216924,2.1198225622267,0.406489617516053,2.52631217974275
222,"Modèle 1","source","c2",0.0239238353860953,0.111126451677861,2.78588575307914,0.886614182981969,3.67249993606111
223,"Modèle 1","source","b2",0.841271331847238,0.937359800659543,2.51190699777086,0.157851131936661,2.66975812970752
224,"Modèle 1","cible","a2",2.00928286576252,-0.0855392611880397,5.00928286576252,0.898617680026195,5.90790054578872
225,"Modèle 1","cible","c2",1.82003037955348,-1.67624572195235,5.57003037955348,0.857941006939049,6.42797138649253
226,"Modèle 1","cible","c2",-0.0894590819833672,0.125993536843489,3.66054091801663,0.773768673705203,4.43430959172183
227,"Modèle 1","source","b2",1.59394842329139,-1.56728935461989,3.64092263493709,0.452533722660838,4.09345635759793
228,"Modèle 1","source","b2",-1.51759064283451,0.0993451538220798,-1.02638596425177,-0.577320796693532,-1.6037067609453
229,"Modèle 1","cible","b2",0.771656301660053,1.02265594096433,3.02165630166005,1.25539079644917,4.27704709810922
230,"Modèle 1","cible","c2",-0.300472450033786,0.581009123496594,3.44952754996621,-1.6590840030327,1.79044354693352
231,"Modèle 1","source","a2",0.765211077254383,-1.96804094497142,3.14781661588157,-1.32084411448068,1.82697250140089
232,"Modèle 1","cible","c2",-0.895989870089532,1.47040223923437,2.85401012991047,-0.571841574030757,2.28216855587971
233,"Modèle 1","cible","b2",0.210726390382472,-0.0261038977152493,2.46072639038247,0.592217598277285,3.05294398865976
234,"Modèle 1","cible","c2",-1.23118742796038,-2.57226744728584,2.51881257203962,-0.985916819246391,1.53289575279323
235,"Modèle 1","cible","c2",0.830722530313071,1.7092356771126,4.58072253031307,-0.441437158239172,4.1392853720739
236,"Modèle 1","source","a2",-0.542041257152812,-0.53175403921663,1.18693811427078,0.61971624796498,1.80665436223576
237,"Modèle 1","cible","c2",0.363804023054159,0.0876648128130867,4.11380402305416,-1.21087269066198,2.90293133239218
238,"Modèle 1","cible","c2",0.0987270853953155,-1.123333110011,3.84872708539532,0.255941302844875,4.10466838824019
239,"Modèle 1","source","a2",-0.669158282491493,-1.63664936596279,0.996262576262761,-1.60452659749619,-0.608264021233434
240,"Modèle 1","source","b2",-1.40328959729876,-1.46594113085793,-0.85493439594814,0.398278163945474,-0.456656232002666
241,"Modèle 1","source","b2",-0.323228193842067,0.368480939290344,0.7651577092369,-0.479612620365045,0.285545088871856
242,"Modèle 1","source","b2",-1.63733626017978,-0.477129672429146,-1.20600439026968,-1.06146826479608,-2.26747265506575
243,"Modèle 1","cible","a2",0.441897275727214,-0.275974682312822,3.44189727572721,-0.92868302031692,2.51321425541029
